P_value,logOR,OR,gene
1.0,-0.032460288,0.9680608927021503,ENSG00000103966
1.0,0.028801157,1.029219920950115,ENSG00000064195
1.98813e-09,-0.094559935,0.9097732057348661,ENSG00000103876
0.036722515,0.056587288,1.0582189805873323,ENSG00000176783
0.056592288,-0.067694581,0.9345458580554956,ENSG00000107438
0.302458959,-0.033281302,0.9672664273346108,ENSG00000092199
0.000319157,-0.031790543,0.9687094638091177,ENSG00000135144
0.006578233,-0.06568382,0.9364268969456266,ENSG00000004700
1.0,-0.017809198,0.9823484485267181,ENSG00000102103
1.0,0.022601247,1.0228585902856748,ENSG00000168778
1.0,0.000309202,1.0003092498078656,ENSG00000148798
1.0,-0.040611519,0.9602020777649103,ENSG00000135924
0.010612088,-0.049496357,0.9517086252046686,ENSG00000131941
1.0,0.001157704,1.0011583743979584,ENSG00000184557
0.002186807,-0.075621217,0.9271673352791481,ENSG00000100504
1.0,-0.006102272,0.9939163090470347,ENSG00000187957
0.000787231,0.057729163,1.0594280245429535,ENSG00000132664
1.0,-0.044368885,0.956601016613741,ENSG00000108479
1.0,-0.004568969,0.9954414528604343,ENSG00000116489
2.25519e-12,-0.112813533,0.8933172187685189,ENSG00000185624
1.0,-0.050106018,0.9511285824052204,ENSG00000130811
1.0,-0.030419891,0.9700381377398833,ENSG00000177689
1.0,0.033105141,1.0336592134915115,ENSG00000117308
5.02405e-11,-0.10139885,0.9035725710855707,ENSG00000169564
1.70947e-05,-0.055265744,0.9462336586216966,ENSG00000105656
5.84334e-13,0.091954615,1.0963150646924948,ENSG00000100320
0.990611387,-0.030467109,0.9699923355604477,ENSG00000104856
1.0,-0.00463583,0.9953748988744124,ENSG00000181619
1.3134e-06,0.081822138,1.0852627656564213,ENSG00000122965
2.22087e-17,-0.123364062,0.8839417943568477,ENSG00000132612
9.04394e-05,0.06509749,1.0672630667889444,ENSG00000108602
1.0,0.018472849,1.018644527576543,ENSG00000135077
1.0,0.034644744,1.0352518640277537,ENSG00000103343
0.021220848,0.063719109,1.0657929850548011,ENSG00000152377
0.222546446,-0.06338326,0.9385836831644695,ENSG00000102178
9.27195e-09,-0.090768085,0.9132294779567185,ENSG00000264364
1.0,0.029280258,1.0297131393847503,ENSG00000118985
0.683643096,0.033593774,1.0341644169134572,ENSG00000100342
1.0,0.005083616,1.0050965594997838,ENSG00000100342
1.0,-0.002685766,0.9973178374427802,ENSG00000004468
1.0,-0.01159066,0.9884762529284402,ENSG00000085063
8.42675e-05,-0.056883361,0.9447042522998689,ENSG00000163586
1.4797e-11,-0.065809658,0.9363090662717125,ENSG00000256269
1.0,-0.030121777,0.970327362798155,ENSG00000107738
0.026543617,0.049299211,1.050534635237738,ENSG00000183423
1.0,0.008487858,1.0085239819995073,ENSG00000162601
1.0,0.007688849,1.0077184841040614,ENSG00000106327
1.0,-0.027249258,0.9731186536827331,ENSG00000103150
0.115384979,-0.041294638,0.9595463694706458,ENSG00000241468
1.0,-0.057452325,0.9441669024705134,ENSG00000118689
1.0,-0.015095517,0.9850178491596177,ENSG00000089063
9.88017e-05,-0.062181376,0.9397124300514624,ENSG00000050405
1.0,0.036328669,1.0369966191289675,ENSG00000118482
1.0,0.01053217,1.0105878285325427,ENSG00000157873
1.0,0.017147416,1.0172952768726549,ENSG00000161544
1.0,0.038319142,1.0390627885454764,ENSG00000030304
1.36698e-08,0.085868666,1.0896632090792229,ENSG00000164045
2.27374e-05,0.069379136,1.071842506202991,ENSG00000016082
1.0,-0.002738812,0.9972649351239158,ENSG00000064961
1.0,0.001938156,1.001940035438359,ENSG00000101199
1.0,0.025659129,1.0259911582280574,ENSG00000198742
1.0,0.019598421,1.019791730843557,ENSG00000100968
1.0,0.043185729,1.0441318023984554,ENSG00000100479
1.0,-0.027220659,0.9731464843010718,ENSG00000102362
1.0,0.039666279,1.0404634917309623,ENSG00000167377
0.022232249,0.053980729,1.055464262107299,ENSG00000170486
0.000428959,0.055299035,1.056856604541864,ENSG00000256223
1.0,-0.013316527,0.9867717456827202,ENSG00000119782
1.0,-0.019694003,0.980498657054914,ENSG00000075790
7.07947e-11,0.080103829,1.0833995501272773,ENSG00000205810
5.04933e-28,-0.145883079,0.8642587472744296,ENSG00000079805
1.41506e-11,0.084256332,1.0879077236334105,ENSG00000124193
1.0,-0.043935146,0.9570160217775421,ENSG00000069345
3.03706e-06,0.070385594,1.0729218137158316,ENSG00000175928
1.0,0.019614139,1.0198077600559556,ENSG00000174197
1.0,0.030714943,1.0311915136272227,ENSG00000100461
1.0,0.041730291,1.0426132386519917,ENSG00000198901
0.05362548,-0.061201701,0.9406334939243309,ENSG00000066044
6.3116e-09,0.094547271,1.0991611203502658,ENSG00000138755
0.004714263,0.055234367,1.0567882619487745,ENSG00000186376
0.004155255,0.053521247,1.0549794066769191,ENSG00000067596
1.1978e-07,-0.066959367,0.9352332018954256,ENSG00000214078
0.002451501,-0.06867742,0.9336278011638703,ENSG00000105993
0.673206017,0.043376514,1.0443310260882175,ENSG00000100425
3.5659300000000004e-18,-0.121560114,0.8855378185283814,ENSG00000140941
1.55625e-06,-0.077728434,0.9252156495432666,ENSG00000100632
1.0,-0.036520317,0.9641385052953219,ENSG00000070190
0.331035974,-0.043118181,0.9577981898302316,ENSG00000185122
1.0,0.021069301,1.021292825799261,ENSG00000005844
1.0,0.032235036,1.0327602126108553,ENSG00000118513
1.67974e-11,-0.099662328,0.9051430078882472,ENSG00000244687
0.046741524,0.049153736,1.0503818198273571,ENSG00000076604
2.1486100000000002e-26,-0.143197949,0.8665825127745466,ENSG00000100591
6.39904e-17,-0.120477556,0.8864969836604023,ENSG00000148908
9.62912e-14,-0.118477034,0.8882722154822531,ENSG00000158710
1.0,0.034990367,1.0356097327230183,ENSG00000162630
1.0,-0.031628133,0.9688668046896554,ENSG00000163840
0.268772088,0.044303362,1.045299410914531,ENSG00000122884
0.160443333,0.051494188,1.0528430671504447,ENSG00000154080
1.0,0.001684182,1.0016856010310282,ENSG00000111432
1.0,-0.039595829,0.9611778408658022,ENSG00000112305
0.797567469,0.049508148,1.050754153724789,ENSG00000092847
5.71663e-05,0.069237961,1.0716911995177898,ENSG00000196517
1.0,-0.002538827,0.9974643930956031,ENSG00000152954
5.50766e-14,-0.106882804,0.8986309827758996,ENSG00000196405
0.000495877,0.060805853,1.062692575582361,ENSG00000274211
0.004402692,0.009848356,1.0098970106495515,ENSG00000113282
1.0,0.030280891,1.0307440200131246,ENSG00000091592
0.034597959,-0.067774243,0.9344714132286025,ENSG00000149182
5.65255e-13,-0.083606475,0.9197931464819665,ENSG00000135824
1.0,-0.002156635,0.9978456888663844,ENSG00000111077
1.0,0.008193586,1.0082272452930698,ENSG00000137571
1.0,0.006203981,1.0062232655498244,ENSG00000165370
1.0,-0.031508203,0.9689830078535252,ENSG00000156983
2.26792e-22,-0.116281916,0.8902242194670817,ENSG00000089177
4.74752e-05,0.05926609,1.0610575399808042,ENSG00000175048
1.0,0.033076441,1.0336295478977875,ENSG00000159248
1.0,-0.02897522,0.9714405364648452,ENSG00000173744
5.65347e-09,-0.073156705,0.9294551683409787,ENSG00000265972
1.0,-0.035583426,0.9650422212592589,ENSG00000125447
1.0,0.025354859,1.0256790273867769,ENSG00000196510
1.0,-0.003731298,0.9962756546422343,ENSG00000185634
1.0,-0.007519376,0.9925088237818592,ENSG00000143320
1.0,-0.060393583,0.9413939440074897,ENSG00000184007
5.13653e-05,0.078734583,1.0819171247609738,ENSG00000160349
3.74755e-12,-0.080015134,0.9231023760495634,ENSG00000205560
0.928391051,-0.014716459,0.9853912988305554,ENSG00000140553
0.000279875,0.059248498,1.0610388740207473,ENSG00000143190
1.0,0.045461426,1.0465106357340963,ENSG00000204033
1.0,0.052144899,1.0535283866638043,ENSG00000105976
1.0,-0.02882648,0.9715850392766466,ENSG00000096968
4.36795e-05,-0.080891397,0.9222938498847351,ENSG00000108443
0.051590985,0.063577588,1.0656421636382136,ENSG00000109819
1.0,0.037322879,1.0380281242190432,ENSG00000143365
2.2414e-30,-0.143394439,0.8664122547041634,ENSG00000179295
0.011489126,-0.070277751,0.9321348825517947,ENSG00000165060
1.0,0.011734697,1.0118038186661742,ENSG00000204580
1.0,0.055586121,1.0571600568334034,ENSG00000186891
1.0,0.013975626,1.0140737416038856,ENSG00000103335
1.0,0.024625724,1.024931441487786,ENSG00000095970
1.0,-0.000363954,0.9996361122232228,ENSG00000254221
1.0,-0.050541923,0.9507140710508566,ENSG00000108813
1.0,0.042719653,1.0436452710136288,ENSG00000131409
1.0,-0.054460465,0.9469959476025382,ENSG00000103591
1.0,0.024331809,1.0246302430287018,ENSG00000143624
1.0,-0.031597378,0.9688966026464493,ENSG00000138798
1.0,0.02382947,1.0241156605552926,ENSG00000174498
1.0,-0.024542723,0.9757560008042707,ENSG00000175220
1.14674e-07,-0.072088835,0.930448235770683,ENSG00000166426
1.0,0.043622767,1.0445882274033826,ENSG00000196754
1.0,0.020249713,1.0204561293747603,ENSG00000080031
0.535493383,0.05107505,1.0524018730800246,ENSG00000127463
0.017808204,-0.039820522,0.9609618951948533,ENSG00000104067
3.16072e-06,-0.038046958,0.9626677348783215,ENSG00000173762
0.066944963,-0.048760941,0.9524087843775553,ENSG00000150787
1.0,-0.027585833,0.9727911813844556,ENSG00000110395
1.0,-0.039017223,0.9617341450565452,ENSG00000196511
1.14715e-17,-0.075796524,0.9270048106013754,ENSG00000172331
2.1305299999999998e-21,-0.134917311,0.8737881613701418,ENSG00000141646
1.42981e-13,-0.089351898,0.9145236978838298,ENSG00000175084
1.0,-0.029735629,0.9707021251208487,ENSG00000169679
0.030099571,-0.055328777,0.9461740165552216,ENSG00000131236
2.16654e-05,-0.062085964,0.939802094171287,ENSG00000204390
1.0,0.005847323,1.0058644519630517,ENSG00000120948
1.0,-0.03116742,0.9693132770617601,ENSG00000138379
1.0,-0.006632828,0.993389120649622,ENSG00000117676
0.015055292,0.072436585,1.0751246249002346,ENSG00000103319
0.007248159,-0.049180558,0.9520092212982743,ENSG00000153574
6.74102e-29,-0.143820087,0.866043546536287,ENSG00000176974
7.89632e-08,0.075909319,1.0788647371881408,ENSG00000164318
1.0,-0.057811433,0.9438279054544143,ENSG00000090861
1.0,0.00744197,1.0074697302797355,ENSG00000139318
1.0,-0.020198322,0.9800042976205924,ENSG00000114331
1.0,-0.0334407,0.967112259287992,ENSG00000164162
1.01112e-07,-0.086060881,0.9175383688662553,ENSG00000136280
1.0,-0.04359016,0.9573462358631742,ENSG00000104835
0.000333048,0.031995522,1.0325128817020819,ENSG00000157557
1.0,-0.059940403,0.9418206615976707,ENSG00000115415
8.08523e-06,0.072290431,1.0749675026181116,ENSG00000113369
0.003473289,-0.069890051,0.9324963413100127,ENSG00000148187
5.20483e-15,-0.111783726,0.8942376369388224,ENSG00000075142
1.0,-0.014908886,0.9852017011815338,ENSG00000099940
1.96353e-13,-0.109794604,0.8960181549423842,ENSG00000089289
1.0,0.023075609,1.0233439106319444,ENSG00000133818
1.0,0.019741497,1.0199376490036836,ENSG00000071575
1.0,-0.001158133,0.9988425373772026,ENSG00000175792
0.05613527,0.038845079,1.0396094138439302,ENSG00000118231
1.0,0.027829964,1.0282208349985982,ENSG00000204178
1.0,0.012951248,1.0130354786502647,ENSG00000114166
1.0,0.05420084,1.0556966069713878,ENSG00000175336
1.0,-0.016710479,0.9834283665863419,ENSG00000143549
1.0,0.01858549,1.0187592751772947,ENSG00000136527
1.5768e-23,-0.105666255,0.8997248766522025,ENSG00000079462
0.002983253,-0.071515471,0.9309818742628684,ENSG00000129355
3.16699e-07,-0.087393441,0.916316508219557,ENSG00000231925
9.66794e-06,0.066078225,1.068310282469349,ENSG00000159228
1.0,0.042975561,1.0439123823641514,ENSG00000144524
0.89653411,-0.049030455,0.9521521314637728,ENSG00000092529
1.0,0.029960988,1.0304143346453711,ENSG00000176393
0.001150433,0.049058753,1.0502820561489663,ENSG00000131435
1.0,-0.032432423,0.9680878680947584,ENSG00000091651
0.519252093,-0.035269824,0.9653449078890158,ENSG00000186862
1.0,-0.032414947,0.9681047865461743,ENSG00000120805
1.0,0.021607995,1.021843138328483,ENSG00000185905
1.508e-05,-0.08265815,0.9206658230427024,ENSG00000117593
1.35912e-08,-0.100810113,0.9041046943153008,ENSG00000198130
1.0,-0.010169869,0.9898816692573303,ENSG00000106331
1.37793e-10,-0.103565184,0.9016172498075373,ENSG00000152492
1.0,0.011056879,1.0111182322030847,ENSG00000077152
0.687744293,-0.053245052,0.9481476385364923,ENSG00000138134
0.339500687,-0.042414561,0.9584723529420704,ENSG00000155961
1.0,0.042063632,1.0429608423236363,ENSG00000162595
2.06076e-12,-0.106110402,0.8993253552770898,ENSG00000124209
1.0,0.010835163,1.0108940759635443,ENSG00000276600
1.0,-0.050637112,0.9506235778361949,ENSG00000125952
1.60433e-07,-0.09009773,0.9138418711408978,ENSG00000166913
1.115e-10,-0.084587737,0.9188910310976218,ENSG00000107223
1.0,-0.017928557,0.9822312033955204,ENSG00000144034
1.54188e-24,-0.116023447,0.8904543445696846,ENSG00000152642
1.0,0.045554641,1.046608190769732,ENSG00000179593
1.0,0.00855624,1.0085929492444767,ENSG00000148584
1.0,-0.003218404,0.9967867695105165,ENSG00000151500
1.03365e-10,0.052548938,1.0539541392241512,ENSG00000165527
1.0,-0.035649059,0.9649788847216572,ENSG00000114978
1.0,0.011917903,1.0119892041779273,ENSG00000101224
0.000276179,-0.075856487,0.9269492262784353,ENSG00000143353
1.0,0.007369162,1.0073963810938493,ENSG00000172239
1.0,-0.007486349,0.992541603912094,ENSG00000152684
1.0,-0.034694485,0.9659004682654265,ENSG00000116161
1.0,0.019090653,1.019274044679327,ENSG00000152213
1.0,-0.046799942,0.9542782895010485,ENSG00000182149
1.0,0.012312557,1.0123886685852412,ENSG00000148834
1.0,-0.019496229,0.9806925933734629,ENSG00000140474
1.0,-0.009405287,0.9906388043728307,ENSG00000103152
0.013865687,0.05048045,1.051776300927323,ENSG00000213928
1.0,0.036634506,1.0373138195673148,ENSG00000173156
1.0,0.028712461,1.029128637308313,ENSG00000116833
0.000394464,-0.066541828,0.9356237797663842,ENSG00000105186
0.004859186,-0.060849208,0.940965119090846,ENSG00000243955
1.0,-0.055938158,0.9455976117297508,ENSG00000136448
2.19785e-19,-0.126063894,0.8815585186839286,ENSG00000171960
7.2942e-08,-0.089995693,0.9139351215813201,ENSG00000163344
2.83881e-23,-0.118112898,0.8885957262710976,ENSG00000156273
0.354414567,-0.034924303,0.9656785124573076,ENSG00000133247
1.0,-0.017266274,0.9828819338836835,ENSG00000162231
1.0,0.006460231,1.0064811433007974,ENSG00000148335
1.0,-0.012686086,0.9873940431891599,ENSG00000085274
5.6184299999999995e-25,-0.125450186,0.882099704247282,ENSG00000170525
1.0,0.006080751,1.0060992762965655,ENSG00000182551
1.0,-0.047314579,0.953787308934194,ENSG00000187446
1.0,-0.008802986,0.9912356468367068,ENSG00000107679
1.21827e-15,-0.100054686,0.9047879374498768,ENSG00000101182
1.0,-0.001549771,0.9984514292749458,ENSG00000124523
0.007387269,0.063014933,1.0650427433958438,ENSG00000170364
1.0,0.033833683,1.034412552028288,ENSG00000003096
0.001356436,-0.069831407,0.9325510282289666,ENSG00000135486
0.121527283,-0.063976675,0.938026878752509,ENSG00000101367
1.0,-0.034199624,0.9663785730249957,ENSG00000124214
1.0,-0.02928627,0.9711384168755628,ENSG00000167977
1.0,0.045317385,1.046359906151495,ENSG00000112782
1.0,-0.016948997,0.9831938291910076,ENSG00000078237
6.73506e-08,-0.069788312,0.9325912173814978,ENSG00000211460
1.0,-0.041430846,0.959415680479398,ENSG00000156482
1.0,-0.017033105,0.9831111382019577,ENSG00000188191
1.5823800000000001e-19,-0.10286994,0.9022443117460294,ENSG00000068308
1.0,0.028501498,1.0289115521428747,ENSG00000171634
1.0,-0.017275596,0.9828727715010018,ENSG00000198963
6.6101e-17,-0.095534037,0.9088874253258885,ENSG00000180957
0.475912491,-0.064821863,0.9372344046328929,ENSG00000023572
1.0,0.0207428,1.0209594271008107,ENSG00000232119
1.0,0.039365442,1.0401505288932613,ENSG00000109270
6.25498e-11,-0.099625159,0.9051766517739583,ENSG00000169504
1.0,-0.013438362,0.9866515296704925,ENSG00000089723
8.25529e-05,-0.076874768,0.9260058119053355,ENSG00000034713
1.0,-0.021575398,0.9786556860059048,ENSG00000168101
0.001215862,-0.077305151,0.9256073604954972,ENSG00000213977
1.0,-0.053685554,0.9477300695821536,ENSG00000107295
1.0,-0.005529073,0.9944861841917926,ENSG00000126261
6.86465e-22,-0.148821831,0.8617226334823108,ENSG00000171530
1.0,0.040625895,1.0414624163604156,ENSG00000119714
1.0,0.005867692,1.0058849406247399,ENSG00000163431
0.482674903,0.047051644,1.048176139690441,ENSG00000086544
1.42574e-07,-0.091278582,0.912763396024746,ENSG00000115561
1.0,0.011288841,1.011352800414867,ENSG00000173163
5.0255e-09,-0.077091719,0.9258049358093596,ENSG00000035720
1.0,-0.018988125,0.9811910138169138,ENSG00000136052
1.0,0.024428565,1.0247293869488037,ENSG00000139433
1.0,0.015426163,1.0155457604376008,ENSG00000037897
1.0,0.021251987,1.0214794187438754,ENSG00000143179
1.0,-0.002643382,0.9973601086578077,ENSG00000197905
1.86482e-07,-0.088516808,0.9152877264506023,ENSG00000105185
1.0,0.002865104,1.002869212333129,ENSG00000163939
1.0,-0.013505361,0.9865854272190799,ENSG00000123080
1.11052e-09,-0.100534976,0.9043534811922487,ENSG00000119318
1.0,0.044071702,1.0450572848995376,ENSG00000141504
0.162639116,-0.042650116,0.9582466065758597,ENSG00000126351
1.0,-0.003724828,0.9962821005665724,ENSG00000124535
1.0,0.039185655,1.0399635401596985,ENSG00000077800
3.41402e-13,0.077691743,1.080789446402835,ENSG00000173207
1.0,-0.013665205,0.9864277400610604,ENSG00000269526
1.0,0.015677794,1.015801335386787,ENSG00000099804
1.0,-0.016023561,0.98410413330465,ENSG00000105443
3.38987e-09,-0.082589908,0.9207286532636041,ENSG00000136436
1.0,0.016474623,1.0166110779193838,ENSG00000073050
0.000316074,0.040563342,1.0413972717994002,ENSG00000139505
0.037141093,-0.066580495,0.9355876027011258,ENSG00000185129
1.0,0.010396267,1.0104504959470482,ENSG00000182901
1.0,-0.053387949,0.9480121607633025,ENSG00000177105
1.0,0.020889895,1.0211096161735,ENSG00000198028
1.0,-0.007745537,0.9922843823746671,ENSG00000183963
0.019549796,0.053664187,1.0551302162114102,ENSG00000116954
0.045404252,-0.066741995,0.9354365175037477,ENSG00000163106
1.0,0.005495035,1.0055101603969963,ENSG00000078747
1.0,0.042744051,1.043670734181575,ENSG00000100749
1.0,-0.047662086,0.9534559187513673,ENSG00000185379
1.0,0.004346824,1.0043562851431176,ENSG00000175063
1.0,0.047757779,1.0489165549346346,ENSG00000139910
1.0,-0.056487115,0.9450786617552513,ENSG00000154127
6.05781e-46,-0.187301435,0.8291937506918382,ENSG00000125458
7.65449e-07,0.057708031,1.059405636946487,ENSG00000123143
1.0,-0.038811806,0.961931721891546,ENSG00000145779
0.000443948,-0.077558968,0.9253724554247896,ENSG00000132603
0.002703885,0.056572022,1.0582028259396836,ENSG00000079999
3.1396200000000004e-34,-0.150529484,0.8602523659527403,ENSG00000150753
8.74757e-10,-0.101818728,0.9031932604792304,ENSG00000138175
0.052075126,0.056961464,1.0586150148212448,ENSG00000100842
1.0,-0.02545993,0.9748614408810665,ENSG00000110171
1.0,-0.012767245,0.987313910527796,ENSG00000127129
3.23537e-31,-0.152857457,0.8582520509147015,ENSG00000100714
1.0,0.032476549,1.0330096677502005,ENSG00000221867
1.0,0.030193725,1.0306541780955134,ENSG00000168496
0.70419934,0.030611617,1.0310849702373317,ENSG00000134287
4.14124e-07,-0.063078536,0.938869735720064,ENSG00000100804
1.0,-0.016259876,0.9838716022127627,ENSG00000141401
1.0,-0.025052259,0.975258944639404,ENSG00000078061
1.0,-0.024941927,0.9753665528454891,ENSG00000012061
8.40336e-27,-0.135639925,0.8731569778901765,ENSG00000213465
1.0,0.012831523,1.0129142002377571,ENSG00000079482
1.0,-0.0221524,0.9780911625989978,ENSG00000088356
0.115055213,-0.042373082,0.958512110241339,ENSG00000115271
1.0,-0.009155031,0.9908867487009417,ENSG00000136842
1.0,-0.026929983,0.9734293957443338,ENSG00000057663
1.2402e-17,-0.12675005,0.8809538394928341,ENSG00000149781
1.47619e-14,-0.11943129,0.8874249806947269,ENSG00000090621
0.614619736,-0.03344867,0.9671045514340014,ENSG00000010803
1.0,0.038633837,1.039389827865838,ENSG00000107371
1.0,0.027476762,1.027857729471809,ENSG00000008018
0.057340406,0.058289608,1.0600219420956842,ENSG00000115216
0.00203848,-0.070991176,0.9314701113835915,ENSG00000102572
1.0,0.025251163,1.0255726740886542,ENSG00000187134
1.0,-0.011648973,0.9884186135932808,ENSG00000100614
1.2499e-05,0.05645537,1.0580793916631996,ENSG00000138758
